Domain Name,Domain Type,Agency,Organization Name,City,State,Security Contact Email,modification,Suborganization Name,commit_datetime,commit_date
employeeexpress.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
employeeexpress.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
e-qip.gov,Federal - Executive,Office of Personnel Management,Defense Counterintelligence and Security Agency,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
e-qip.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
feb.gov,Federal - Executive,Office of Personnel Management,Federal Executive Board,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
feb.gov,Federal - Executive,,Office of Personnel Management,Washington,DC,CyberSolutions@opm.gov,changed_new,Employee Services (ES),2026-01-10 06:12:23+00:00,1768025543
federaljobs.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
federaljobs.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
fedjobs.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fedjobs.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
fedshirevets.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fedshirevets.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
fegli.gov,Federal - Executive,Office of Personnel Management,OPM Federal Employees Benefits,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fegli.gov,Federal - Executive,,Office of Personnel Management,Washington,DC,CyberSolutions@opm.gov,changed_new,Healthcare and Insurance (HI),2026-01-10 06:12:23+00:00,1768025543
fsafeds.gov,Federal - Executive,Office of Personnel Management,OPM Federal Employees Benefits,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fsafeds.gov,Federal - Executive,,Office of Personnel Management,Washington,DC,CyberSolutions@opm.gov,changed_new,Healthcare and Insurance (HI),2026-01-10 06:12:23+00:00,1768025543
givecfc.gov,Federal - Executive,Office of Personnel Management,OCIO,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
givecfc.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
golearn.gov,Federal - Executive,Office of Personnel Management,OPM Center for Leadership Development,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
golearn.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
governmentjobs.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
governmentjobs.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
ltcfeds.gov,Federal - Executive,Office of Personnel Management,OCIO,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ltcfeds.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
opm.gov,Federal - Executive,Office of Personnel Management,Office Of Personnel Management,Macon,GA,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
opm.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
pac.gov,Federal - Executive,Office of Personnel Management,Performance Accountability Council,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pac.gov,Federal - Executive,,Office of Personnel Management,Washington,DC,CyberSolutions@opm.gov,changed_new,"Security, Suitability, and Credentialing Line of Business (SSCLoB)",2026-01-10 06:12:23+00:00,1768025543
pmf.gov,Federal - Executive,Office of Personnel Management,Presidential Management Fellows,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pmf.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
telework.gov,Federal - Executive,Office of Personnel Management,"OPM Policy, Data, Oversight",Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
telework.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
unlocktalent.gov,Federal - Executive,Office of Personnel Management,OPM Enterprise Human Resources Integration,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
unlocktalent.gov,Federal - Executive,,Office of Personnel Management,Washington,DC,CyberSolutions@opm.gov,changed_new,Human Capital Data Management and Modernization (HCDMM),2026-01-10 06:12:23+00:00,1768025543
usajobs.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usajobs.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
usalearning.gov,Federal - Executive,Office of Personnel Management,OPM Center for Leadership Development,Washington,DC,CyberSolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usalearning.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,CyberSolutions@opm.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
usastaffing.gov,Federal - Executive,Office of Personnel Management,OPM Human Resource Solutions,Macon,GA,cybersolutions@opm.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usastaffing.gov,Federal - Executive,,Office of Personnel Management,"Washington, DC",DC,cybersolutions@opm.gov,changed_new,Human Resource Solutions (HRS),2026-01-10 06:12:23+00:00,1768025543
peacecorps.gov,Federal - Executive,Peace Corps,Peace Corps,Washington,DC,SOC2@peacecorps.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
peacecorps.gov,Federal - Executive,,Peace Corps,Washington,DC,SOC2@peacecorps.gov,changed_new,Peace Corps,2026-01-10 06:12:23+00:00,1768025543
peacecorpsoig.gov,Federal - Executive,Peace Corps,Office of Inspector General,Washington,DC,SOC2@PeaceCorps.Gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
peacecorpsoig.gov,Federal - Executive,,Peace Corps,Washington,DC,SOC2@PeaceCorps.Gov,changed_new,Office of Inspector General,2026-01-10 06:12:23+00:00,1768025543
pbgc.gov,Federal - Executive,Pension Benefit Guaranty Corporation,Office of Information Technology,Washington,DC,INFO-USCERT@pbgc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pbgc.gov,Federal - Executive,,Pension Benefit Guaranty Corporation,Washington,DC,INFO-USCERT@pbgc.gov,changed_new,Office of Information Technology,2026-01-10 06:12:23+00:00,1768025543
prc.gov,Federal - Executive,Postal Regulatory Commission,Postal Regulatory Commission,Washington,DC,itsecure@prc.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
prc.gov,Federal - Executive,,Postal Regulatory Commission,Washington,DC,itsecure@prc.gov,changed_new,Postal Regulatory Commission,2026-01-10 06:12:23+00:00,1768025543
presidiocommercial.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
presidiocommercial.gov,Federal - Executive,,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_new,Presidio Trust,2026-01-10 06:12:23+00:00,1768025543
presidio.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
presidio.gov,Federal - Executive,,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_new,Presidio Trust,2026-01-10 06:12:23+00:00,1768025543
presidiotrust.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
presidiotrust.gov,Federal - Executive,,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_new,Presidio Trust,2026-01-10 06:12:23+00:00,1768025543
presidiotunneltops.gov,Federal - Executive,Presidio Trust,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
presidiotunneltops.gov,Federal - Executive,,Presidio Trust,San Francisco,CA,securitycontact@presidiotrust.gov,changed_new,Presidio Trust,2026-01-10 06:12:23+00:00,1768025543
pclob.gov,Federal - Executive,Privacy and Civil Liberties Oversight Board,Privacy & Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pclob.gov,Federal - Executive,,Privacy and Civil Liberties Oversight Board,Washington,DC,soc@pclob.gov,changed_new,Privacy & Civil Liberties Oversight Board,2026-01-10 06:12:23+00:00,1768025543
pbrb.gov,Federal - Executive,Public Buildings Reform Board,General Services Administration,Washington,DC,gsa-ir@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
pbrb.gov,Federal - Executive,,Public Buildings Reform Board,Washington,DC,gsa-ir@gsa.gov,changed_new,General Services Administration,2026-01-10 06:12:23+00:00,1768025543
rrb.gov,Federal - Executive,Railroad Retirement Board,Bureau of Information Services,Chicago,IL,security@rrb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
rrb.gov,Federal - Executive,,Railroad Retirement Board,Chicago,IL,security@rrb.gov,changed_new,Bureau of Information Services,2026-01-10 06:12:23+00:00,1768025543
investor.gov,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
investor.gov,Federal - Executive,,Securities and Exchange Commission,Washington,DC,security@sec.gov,changed_new,Network Operations Branch,2026-01-10 06:12:23+00:00,1768025543
sec.gov,Federal - Executive,Securities and Exchange Commission,Network Operations Branch,Washington,DC,security@sec.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sec.gov,Federal - Executive,,Securities and Exchange Commission,Washington,DC,security@sec.gov,changed_new,Network Operations Branch,2026-01-10 06:12:23+00:00,1768025543
sss.gov,Federal - Executive,Selective Service System,Selective Service System,Arlington,VA,soc@sss.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sss.gov,Federal - Executive,,Selective Service System,Arlington,VA,soc@sss.gov,changed_new,Selective Service System,2026-01-10 06:12:23+00:00,1768025543
business.gov,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
business.gov,Federal - Executive,,Small Business Administration,Washington,DC,CISO@sba.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
nwbc.gov,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
nwbc.gov,Federal - Executive,,Small Business Administration,Washington,DC,CISO@sba.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
sba.gov,Federal - Executive,Small Business Administration,Small Business Administration,Washington,DC,CISO@sba.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sba.gov,Federal - Executive,,Small Business Administration,Washington,DC,CISO@sba.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
sbir.gov,Federal - Executive,Small Business Administration,Office of Innovation & Technology,Washington,DC,CISO@sba.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sbir.gov,Federal - Executive,,Small Business Administration,Washington,DC,CISO@sba.gov,changed_new,Office of Innovation & Technology,2026-01-10 06:12:23+00:00,1768025543
itis.gov,Federal,Smithsonian Institution,Smithsonian Institution,Washington,DC,abuse@si.edu,changed_old,,2026-01-10 06:12:23+00:00,1768025543
itis.gov,Federal,,Smithsonian Institution,Washington,DC,abuse@si.edu,changed_new,Smithsonian Institution,2026-01-10 06:12:23+00:00,1768025543
smithsonian.gov,Federal,Smithsonian Institution,Smithsonian Institution Office of the CIO (OCIO),Herndon,VA,abuse@si.edu,changed_old,,2026-01-10 06:12:23+00:00,1768025543
smithsonian.gov,Federal,,Smithsonian Institution,Herndon,VA,abuse@si.edu,changed_new,Smithsonian Institution Office of the CIO (OCIO),2026-01-10 06:12:23+00:00,1768025543
segurosocial.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering ,Baltimore,MD,joe.cunningham@ssa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
segurosocial.gov,Federal - Executive,,Social Security Administration,Baltimore,MD,joe.cunningham@ssa.gov,changed_new,SSA/OSOHE/Division of Network Engineering ,2026-01-10 06:12:23+00:00,1768025543
socialsecurity.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,joe.cunningham@ssa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
socialsecurity.gov,Federal - Executive,,Social Security Administration,Baltimore,MD,joe.cunningham@ssa.gov,changed_new,SSA/OSOHE/Division of Network Engineering,2026-01-10 06:12:23+00:00,1768025543
ssa.gov,Federal - Executive,Social Security Administration,SSA/OSOHE/Division of Network Engineering,Baltimore,MD,joe.cunningham@ssa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ssa.gov,Federal - Executive,,Social Security Administration,Baltimore,MD,joe.cunningham@ssa.gov,changed_new,SSA/OSOHE/Division of Network Engineering,2026-01-10 06:12:23+00:00,1768025543
ssab.gov,Federal - Executive,Social Security Advisory Board,Social Security Advisory Board,Washington,DC,admin@ssab.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ssab.gov,Federal - Executive,,Social Security Advisory Board,Washington,DC,admin@ssab.gov,changed_new,Social Security Advisory Board,2026-01-10 06:12:23+00:00,1768025543
scrc.gov,Federal - Executive,Southeast Crescent Regional Commission,Southeast Crescent Regional Commission,Washington,DC,philmcneil@1brightstar.com,changed_old,,2026-01-10 06:12:23+00:00,1768025543
scrc.gov,Federal - Executive,,Southeast Crescent Regional Commission,Washington,DC,philmcneil@1brightstar.com,changed_new,Southeast Crescent Regional Commission,2026-01-10 06:12:23+00:00,1768025543
sbrc.gov,Federal - Executive,Southwest Border Regional Commission,"GSA, FAS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
sbrc.gov,Federal - Executive,,Southwest Border Regional Commission,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,"GSA, FAS",2026-01-10 06:12:23+00:00,1768025543
sji.gov,Federal - Executive,State Justice Institute,State Justice Institute,Fairfax,VA,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
sji.gov,Federal - Executive,,State Justice Institute,Fairfax,VA,(blank),changed_new,State Justice Institute,2026-01-10 06:12:23+00:00,1768025543
stb.gov,Federal - Executive,Surface Transportation Board,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
stb.gov,Federal - Executive,,Surface Transportation Board,Washington,DC,ITSecurity.Staff@stb.gov,changed_new,Surface Transportation Board,2026-01-10 06:12:23+00:00,1768025543
tva.gov,Federal - Executive,Tennessee Valley Authority,TVA IT,Knoxville,TN,vdp@tva.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tva.gov,Federal - Executive,,Tennessee Valley Authority,Knoxville,TN,vdp@tva.gov,changed_new,TVA IT,2026-01-10 06:12:23+00:00,1768025543
tvaoig.gov,Federal - Executive,Tennessee Valley Authority,Tennessee Valley Authority Office of Inspector General,Knoxville,TN,kdkeen@tvaoig.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
tvaoig.gov,Federal - Executive,,Tennessee Valley Authority,Knoxville,TN,kdkeen@tvaoig.gov,changed_new,Tennessee Valley Authority Office of Inspector General,2026-01-10 06:12:23+00:00,1768025543
ptf.gov,Federal - Executive,The Intelligence Community,Prosecution Task Force,Washington,DC,(blank),changed_old,,2026-01-10 06:12:23+00:00,1768025543
ptf.gov,Federal - Executive,,The Intelligence Community,Washington,DC,(blank),changed_new,Prosecution Task Force,2026-01-10 06:12:23+00:00,1768025543
worldwar1centennial.gov,Federal - Executive,The United States World War One Centennial Commission,The United States World War One Centennial Commission,Washington,DC,chris.christopher@worldwar1centennial.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
worldwar1centennial.gov,Federal - Executive,,The United States World War One Centennial Commission,Washington,DC,chris.christopher@worldwar1centennial.gov,changed_new,The United States World War One Centennial Commission,2026-01-10 06:12:23+00:00,1768025543
csb.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,steven.hamrick@csb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
csb.gov,Federal - Executive,,U.S. Chemical Safety Board,Washington,DC,steven.hamrick@csb.gov,changed_new,U.S. Chemical Safety and Hazard Investigation Board,2026-01-10 06:12:23+00:00,1768025543
safetyvideos.gov,Federal - Executive,U.S. Chemical Safety Board,U.S. Chemical Safety and Hazard Investigation Board,Washington,DC,steven.hamrick@csb.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
safetyvideos.gov,Federal - Executive,,U.S. Chemical Safety Board,Washington,DC,steven.hamrick@csb.gov,changed_new,U.S. Chemical Safety and Hazard Investigation Board,2026-01-10 06:12:23+00:00,1768025543
heritageabroad.gov,Federal - Executive,U.S. Commission for the Preservation of Americas Heritage Abroad,USCPAHA,Washington,DC,ari@thetechmensch.com,changed_old,,2026-01-10 06:12:23+00:00,1768025543
heritageabroad.gov,Federal - Executive,,U.S. Commission for the Preservation of Americas Heritage Abroad,Washington,DC,ari@thetechmensch.com,changed_new,USCPAHA,2026-01-10 06:12:23+00:00,1768025543
cfa.gov,Federal - Executive,U.S. Commission of Fine Arts,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cfa.gov,Federal - Executive,,U.S. Commission of Fine Arts,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,U.S. Commission of Fine Arts,2026-01-10 06:12:23+00:00,1768025543
civilrightsusa.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
civilrightsusa.gov,Federal - Executive,,U.S. Commission on Civil Rights,Washington,DC,ccrsoc@usccr.gov,changed_new,ASCD-CIO,2026-01-10 06:12:23+00:00,1768025543
cssbmb.gov,Federal - Executive,U.S. Commission on Civil Rights,Commission on the Social Status of Black Men and Black Boys,Washington,DC,ccrsoc@usccr.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
cssbmb.gov,Federal - Executive,,U.S. Commission on Civil Rights,Washington,DC,ccrsoc@usccr.gov,changed_new,Commission on the Social Status of Black Men and Black Boys,2026-01-10 06:12:23+00:00,1768025543
usccr.gov,Federal - Executive,U.S. Commission on Civil Rights,ASCD-CIO,Washington,DC,ccrsoc@usccr.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
usccr.gov,Federal - Executive,,U.S. Commission on Civil Rights,Washington,DC,ccrsoc@usccr.gov,changed_new,ASCD-CIO,2026-01-10 06:12:23+00:00,1768025543
22007apply.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,james.flickinger@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
22007apply.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,james.flickinger@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
aff.gov,Federal - Executive,U.S. Department of Agriculture,Aviation Management Directorate,Boise,ID,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
aff.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
ag.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Tucson,AZ,cyber.incidents@asoc.usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ag.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@asoc.usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
ars-grin.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service ,Beltsville,MD,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
ars-grin.gov,Federal - Executive,,U.S. Department of Agriculture,Beltsville,MD,cyber.incidents@usda.gov,changed_new,Agricultural Research Service,2026-01-10 06:12:23+00:00,1768025543
arsusda.gov,Federal - Executive,U.S. Department of Agriculture,Agricultural Research Service,Beltsville,MD,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
arsusda.gov,Federal - Executive,,U.S. Department of Agriculture,Beltsville,MD,cyber.incidents@usda.gov,changed_new,Agricultural Research Service,2026-01-10 06:12:23+00:00,1768025543
biopreferred.gov,Federal - Executive,U.S. Department of Agriculture,Office of Energy Policy and New Uses,Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
biopreferred.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,Rural Development,2026-01-10 06:12:23+00:00,1768025543
bosque.gov,Federal - Executive,U.S. Department of Agriculture,USDA Forest Service - Southwestern Region,Albuquerque,NM,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
bosque.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
choosemyplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
choosemyplate.gov,Federal - Executive,,U.S. Department of Agriculture,Alexandria,VA,joseph.binns@usda.gov,changed_new,Food and Nutrition Service,2026-01-10 06:12:23+00:00,1768025543
connect.gov,Federal - Executive,U.S. Department of Agriculture,OCIO/DISC,Kansas City,MO,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
connect.gov,Federal - Executive,,U.S. Department of Agriculture,Kansas City,MO,cyber.incidents@usda.gov,changed_new,Office of the Chief Information Officer,2026-01-10 06:12:23+00:00,1768025543
dietaryguidelines.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
dietaryguidelines.gov,Federal - Executive,,U.S. Department of Agriculture,Alexandria,VA,joseph.binns@usda.gov,changed_new,Food and Nutrition Service,2026-01-10 06:12:23+00:00,1768025543
empowhr.gov,Federal - Executive,U.S. Department of Agriculture,National Finance Center,New Orleans,LA,Gerald.smith2@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
empowhr.gov,Federal - Executive,,U.S. Department of Agriculture,New Orleans,LA,Gerald.smith2@usda.gov,changed_new,Office of the Chief Financial Officer,2026-01-10 06:12:23+00:00,1768025543
execsec.gov,Federal - Executive,U.S. Department of Agriculture,U.S. Department of Agriculture,Washington,DC,robert.simpsonjr@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
execsec.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,robert.simpsonjr@usda.gov,changed_new,,2026-01-10 06:12:23+00:00,1768025543
farmerfairness.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Agriculteral Marketing Service,Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
farmerfairness.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,Agricultural Marketing Service,2026-01-10 06:12:23+00:00,1768025543
farmers.gov,Federal - Executive,U.S. Department of Agriculture,"USDA, Office of Communications",Washington,DC,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
farmers.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incidents@usda.gov,changed_new,Office of Communications,2026-01-10 06:12:23+00:00,1768025543
fedsfeedfamilies.gov,Federal - Executive,U.S. Department of Agriculture,USDA/OC,Washington,DC,Sullie.Coleman@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
fedsfeedfamilies.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,Sullie.Coleman@usda.gov,changed_new,Office of Communications,2026-01-10 06:12:23+00:00,1768025543
forestsandrangelands.gov,Federal - Executive,U.S. Department of Agriculture,US Forest Service,Washington,DC,cyber.incident@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
forestsandrangelands.gov,Federal - Executive,,U.S. Department of Agriculture,Washington,DC,cyber.incident@usda.gov,changed_new,Forest Service,2026-01-10 06:12:23+00:00,1768025543
invasivespeciesinfo.gov,Federal - Executive,U.S. Department of Agriculture,USDA/ARS/NAL,Beltsville,MD,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
invasivespeciesinfo.gov,Federal - Executive,,U.S. Department of Agriculture,Beltsville,MD,cyber.incidents@usda.gov,changed_new,Agricultural Research Service,2026-01-10 06:12:23+00:00,1768025543
itap.gov,Federal - Executive,U.S. Department of Agriculture,"USDA, ARS, NAL",Beltsville,MD,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
itap.gov,Federal - Executive,,U.S. Department of Agriculture,Beltsville,MD,cyber.incidents@usda.gov,changed_new,Agricultural Research Service,2026-01-10 06:12:23+00:00,1768025543
lcacommons.gov,Federal - Executive,U.S. Department of Agriculture,National Agricultural Library,Beltsville,MD,cyber.incidents@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
lcacommons.gov,Federal - Executive,,U.S. Department of Agriculture,Beltsville,MD,cyber.incidents@usda.gov,changed_new,Agricultural Research Service,2026-01-10 06:12:23+00:00,1768025543
myplate.gov,Federal - Executive,U.S. Department of Agriculture,USDA - Center for Nutrition Policy and Promotion,Alexandria,VA,joseph.binns@usda.gov,changed_old,,2026-01-10 06:12:23+00:00,1768025543
myplate.gov,Federal - Executive,,U.S. Department of Agriculture,Alexandria,VA,joseph.binns@usda.gov,changed_new,Food and Nutrition Service,2026-01-10 06:12:23+00:00,1768025543
