Domain Name,Domain Type,Agency,Organization,City,State,Security Contact Email,modification,commit_datetime,commit_date
SAM.GOV,Federal Agency - Executive,General Services Administration,"GSA, FAS, System for Award Management",Arlington,VA,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SBST.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SBST.GOV,Federal Agency - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SEARCH.GOV,Federal - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SEARCH.GOV,Federal Agency - Executive,General Services Administration,"GSA,FAS,Technology Transformation Service",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SECTION508.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SECTION508.GOV,Federal Agency - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SFTOOL.GOV,Federal - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Chicago,IL,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SFTOOL.GOV,Federal Agency - Executive,General Services Administration,"GSA, IC, OGP Web Portfolio",Chicago,IL,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
THENAMINGCOMMISSION.GOV,Federal - Executive,General Services Administration,The Confederate Base Naming Commission,Indianapolis,IN,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
THENAMINGCOMMISSION.GOV,Federal Agency - Executive,General Services Administration,The Confederate Base Naming Commission,Indianapolis,IN,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
US.GOV,Federal - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
US.GOV,Federal Agency - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USA.GOV,Federal - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USA.GOV,Federal Agency - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USABILITY.GOV,Federal - Executive,General Services Administration,U.S. General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USABILITY.GOV,Federal Agency - Executive,General Services Administration,U.S. General Services Administration,Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USAGOV.GOV,Federal - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USAGOV.GOV,Federal Agency - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USSM.GOV,Federal - Executive,General Services Administration,"GSA, OGP, Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USSM.GOV,Federal Agency - Executive,General Services Administration,"GSA, OGP, Web Portfolio",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
VOTE.GOV,Federal - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
VOTE.GOV,Federal Agency - Executive,General Services Administration,"GSA, TTS",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
WDOL.GOV,Federal - Executive,General Services Administration,"GSA, IQ, CAT",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
WDOL.GOV,Federal Agency - Executive,General Services Administration,"GSA, IQ, CAT",Washington,DC,gsa-vulnerability-reports@gsa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ATA.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ATA.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
DOMAINOPS.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,registrar@dotgov.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DOMAINOPS.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,registrar@dotgov.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ECFC.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ECFC.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
ERPO.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
ERPO.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
FED.US,Federal - Executive,GOV Domain OPS,GOV Domain OPS,Arlington,VA,dotgov@cisa.dhs.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FED.US,Federal Agency - Executive,GOV Domain OPS,GOV Domain OPS,Arlington,VA,dotgov@cisa.dhs.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FRAHO.GOV,Federal - Executive,GOV Domain OPS,Gov Domain Ops,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
FRAHO.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain Ops,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
JPO.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
JPO.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
NRPO.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
NRPO.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
OSDLS.GOV,Federal - Executive,GOV Domain OPS,GOV Domain OPS,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
OSDLS.GOV,Federal Agency - Executive,GOV Domain OPS,GOV Domain OPS,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
OWC.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
OWC.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
PSD.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
PSD.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
PSUP.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
PSUP.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
PUBSERVICES.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
PUBSERVICES.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
RPO.GOV,Federal - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
RPO.GOV,Federal Agency - Executive,GOV Domain OPS,Gov Domain OPS,Arlington,VA,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
RESTORETHEGULF.GOV,Federal - Executive,Gulf Coast Ecosystem Restoration Council,National Oceanic and Atmospheric Administration (NOAA),Silver Spring,MD,security@noaa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
RESTORETHEGULF.GOV,Federal Agency - Executive,Gulf Coast Ecosystem Restoration Council,National Oceanic and Atmospheric Administration (NOAA),Silver Spring,MD,security@noaa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRUMAN.GOV,Federal - Executive,Harry S. Truman Scholarship Foundation,Harry S. Truman Scholarship Foundation,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
TRUMAN.GOV,Federal Agency - Executive,Harry S. Truman Scholarship Foundation,Harry S. Truman Scholarship Foundation,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
IMLS.GOV,Federal - Executive,Institute of Museum and Library Services,IMLS,Washington,DC,infosec@imls.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
IMLS.GOV,Federal Agency - Executive,Institute of Museum and Library Services,IMLS,Washington,DC,infosec@imls.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
IAF.GOV,Federal - Executive,Inter-American Foundation,Inter-American Foundation,Washington,DC,iafhelpdesk@iaf.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
IAF.GOV,Federal Agency - Executive,Inter-American Foundation,Inter-American Foundation,Washington,DC,iafhelpdesk@iaf.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
JAMESMADISON.GOV,Federal - Executive,James Madison Memorial Fellowship Foundation,James Madison Memorial Fellowship Foundation,Alexandria,VA,kevin.hite@smeinc.net,changed_old,2021-12-21 15:06:17-05:00,1640117177
JAMESMADISON.GOV,Federal Agency - Executive,James Madison Memorial Fellowship Foundation,James Madison Memorial Fellowship Foundation,Alexandria,VA,kevin.hite@smeinc.net,changed_new,2021-12-21 15:06:17-05:00,1640117177
JUSFC.GOV,Federal - Executive,Japan-US Friendship Commission,Japan-US Friendship Commission,Washington,DC,jusfc@jusfc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
JUSFC.GOV,Federal Agency - Executive,Japan-US Friendship Commission,Japan-US Friendship Commission,Washington,DC,jusfc@jusfc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
KENNEDY-CENTER.GOV,Federal - Executive,John F. Kennedy Center for Performing Arts,John F Kennedy Center for Performing Arts,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
KENNEDY-CENTER.GOV,Federal Agency - Executive,John F. Kennedy Center for Performing Arts,John F Kennedy Center for Performing Arts,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
LSC.GOV,Federal - Executive,Legal Services Corporation,Legal Services Corporation,Washington,DC,(blank),changed_old,2021-12-21 15:06:17-05:00,1640117177
LSC.GOV,Federal Agency - Executive,Legal Services Corporation,Legal Services Corporation,Washington,DC,(blank),changed_new,2021-12-21 15:06:17-05:00,1640117177
MMC.GOV,Federal - Executive,Marine Mammal Commission,Marine Mammal Commission,Bethesda,MD,cshrestha@mmc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MMC.GOV,Federal Agency - Executive,Marine Mammal Commission,Marine Mammal Commission,Bethesda,MD,cshrestha@mmc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
MSPB.GOV,Federal - Executive,Merit Systems Protection Board,US Merit Systems Protection Board,Washington,DC,tim.mcaleer@mspb.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MSPB.GOV,Federal Agency - Executive,Merit Systems Protection Board,US Merit Systems Protection Board,Washington,DC,tim.mcaleer@mspb.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
MCC.GOV,Federal - Executive,Millennium Challenge Corporation,MCC,Washington,DC,MCCCISOTeam@mcc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MCC.GOV,Federal Agency - Executive,Millennium Challenge Corporation,MCC,Washington,DC,MCCCISOTeam@mcc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
MCCTEST.GOV,Federal - Executive,Millennium Challenge Corporation,Millennium Challenge Corporation,Washington,DC,MCCCISOTeam@mcc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MCCTEST.GOV,Federal Agency - Executive,Millennium Challenge Corporation,Millennium Challenge Corporation,Washington,DC,MCCCISOTeam@mcc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ECR.GOV,Federal - Executive,Morris K. Udall and Stewart L. Udall Foundation,Institute for Environmental Conflict Resolution,Tucson,AZ,securityreporting@udall.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ECR.GOV,Federal Agency - Executive,Morris K. Udall and Stewart L. Udall Foundation,Institute for Environmental Conflict Resolution,Tucson,AZ,securityreporting@udall.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
UDALL.GOV,Federal - Executive,Morris K. Udall and Stewart L. Udall Foundation,Morris K Udall Foundation,Tucson,AZ,securityreporting@udall.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
UDALL.GOV,Federal Agency - Executive,Morris K. Udall and Stewart L. Udall Foundation,Morris K Udall Foundation,Tucson,AZ,securityreporting@udall.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
GLOBE.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Science Data Systems Branch,Greenbelt,MD,soc@nasa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
GLOBE.GOV,Federal Agency - Executive,National Aeronautics and Space Administration,NASA Science Data Systems Branch,Greenbelt,MD,soc@nasa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NASA.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,Huntsville,AL,soc@nasa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NASA.GOV,Federal Agency - Executive,National Aeronautics and Space Administration,NASA Office of the Chief Information Officer,Huntsville,AL,soc@nasa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
SCIJINKS.GOV,Federal - Executive,National Aeronautics and Space Administration,Jet Propulsion Lab Communications and Education Directorate,Huntsville,AL,soc@nasa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
SCIJINKS.GOV,Federal Agency - Executive,National Aeronautics and Space Administration,Jet Propulsion Lab Communications and Education Directorate,Huntsville,AL,soc@nasa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
USGEO.GOV,Federal - Executive,National Aeronautics and Space Administration,NASA Langley Research Center,Huntsville,AL,soc@nasa.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
USGEO.GOV,Federal Agency - Executive,National Aeronautics and Space Administration,NASA Langley Research Center,Huntsville,AL,soc@nasa.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
9-11COMMISSION.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
9-11COMMISSION.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
911COMMISSION.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
911COMMISSION.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ARCHIVES.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
ARCHIVES.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
BUSH41LIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
BUSH41LIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
CLINTONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,William Clinton Presidential Library,Little Rock,AR,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
CLINTONLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,William Clinton Presidential Library,Little Rock,AR,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
DD214.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
DD214.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
EISENHOWERLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,U.S. National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EISENHOWERLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,U.S. National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
EMERGENCY-FEDERAL-REGISTER.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
EMERGENCY-FEDERAL-REGISTER.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FCIC.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FCIC.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FORDLIBRARYMUSEUM.GOV,Federal - Executive,National Archives and Records Administration,Gerald R. Ford Library and Museum,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FORDLIBRARYMUSEUM.GOV,Federal Agency - Executive,National Archives and Records Administration,Gerald R. Ford Library and Museum,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
FRC.GOV,Federal - Executive,National Archives and Records Administration,National Archives,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
FRC.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
GEORGEWBUSHLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,NARA,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
GEORGEWBUSHLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,NARA,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
HISTORY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
HISTORY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
JFKLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
JFKLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
JIMMYCARTERLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Jimmy Carter Library & Museum,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
JIMMYCARTERLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,Jimmy Carter Library & Museum,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
LBJLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
LBJLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NARA.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NARA.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NIXONLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,NPOL,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NIXONLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,NPOL,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
OBAMALIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
OBAMALIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
OBAMAWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
OBAMAWHITEHOUSE.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
OURDOCUMENTS.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
OURDOCUMENTS.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
REAGANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,Policy and Planning,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
REAGANLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,Policy and Planning,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
RECORDSMANAGEMENT.GOV,Federal - Executive,National Archives and Records Administration,National Archives,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
RECORDSMANAGEMENT.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRUMANLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,U.S. National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRUMANLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,U.S. National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRUMPLIBRARY.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRUMPLIBRARY.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
TRUMPWHITEHOUSE.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
TRUMPWHITEHOUSE.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
WARTIMECONTRACTING.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
WARTIMECONTRACTING.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
WEBHARVEST.GOV,Federal - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
WEBHARVEST.GOV,Federal Agency - Executive,National Archives and Records Administration,National Archives and Records Administration,College Park,MD,security-vpd@nara.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NCPC.GOV,Federal - Executive,National Capital Planning Commission,National Capital Planning Commission,Washington,DC,csirt@ncpc.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NCPC.GOV,Federal Agency - Executive,National Capital Planning Commission,National Capital Planning Commission,Washington,DC,csirt@ncpc.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NCD.GOV,Federal - Executive,National Council on Disability,National Council on Disability,Washington,DC,kwoods@ncd.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NCD.GOV,Federal Agency - Executive,National Council on Disability,National Council on Disability,Washington,DC,kwoods@ncd.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
MYCREDITUNION.GOV,Federal - Executive,National Credit Union Administration,National Credit Union Administration,Alexandria,VA,SOC@ncua.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
MYCREDITUNION.GOV,Federal Agency - Executive,National Credit Union Administration,National Credit Union Administration,Alexandria,VA,SOC@ncua.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
NCUA.GOV,Federal - Executive,National Credit Union Administration,NCUA,Alexandria,VA,SOC@ncua.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
NCUA.GOV,Federal Agency - Executive,National Credit Union Administration,NCUA,Alexandria,VA,SOC@ncua.gov,changed_new,2021-12-21 15:06:17-05:00,1640117177
ARTS.GOV,Federal - Executive,National Endowment for the Arts,Office of Information and Technology Management,Washington,DC,security@arts.gov,changed_old,2021-12-21 15:06:17-05:00,1640117177
