Domain Name,Domain Type,Organization Name,Suborganization Name,City,State,Security Contact Email,modification,commit_datetime,commit_date
presidentialdocuments.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,gpossl@gpo.gov,changed_old,2026-02-28 06:16:50+00:00,1772259410
presidentialdocuments.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,gpossl@gpo.gov,changed_new,2026-02-28 06:16:50+00:00,1772259410
senatecalendar.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,gpossl@gpo.gov,changed_old,2026-02-28 06:16:50+00:00,1772259410
senatecalendar.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,gpossl@gpo.gov,changed_new,2026-02-28 06:16:50+00:00,1772259410
uscode.gov,Federal - Legislative,Government Publishing Office,Government Publishing Office,Washington,DC,gpossl@gpo.gov,changed_old,2026-02-28 06:16:50+00:00,1772259410
uscode.gov,Federal - Legislative,Government Publishing Office,,Washington,DC,gpossl@gpo.gov,changed_new,2026-02-28 06:16:50+00:00,1772259410
uscapitolpolice.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov,changed_old,2026-02-28 06:16:50+00:00,1772259410
uscapitolpolice.gov,Federal - Legislative,U.S. Capitol Police,,Washington,DC,OIS-Security@uscp.gov,changed_new,2026-02-28 06:16:50+00:00,1772259410
uscp.gov,Federal - Legislative,U.S. Capitol Police,U.S. Capitol Police,Washington,DC,OIS-Security@uscp.gov,changed_old,2026-02-28 06:16:50+00:00,1772259410
uscp.gov,Federal - Legislative,U.S. Capitol Police,,Washington,DC,OIS-Security@uscp.gov,changed_new,2026-02-28 06:16:50+00:00,1772259410
